CaseID,InternationalIdentifier,EUProcedureNumber,CaseTypeID,CaseTypeGroupVersionNumber,CaseStatusTypeID,CaseTriggerReasonID,CreatedDate,CaseCategoryID,CaseLegacyID,CaseApprovalStatusTypeID,CaseApprovalDate,ConcurrencyRowVersion,Actual_Date
9686,NULL,NULL,2864,66,3,1,12/09/2011,1,7011352,1,25/11/2011,0x0000000007D415CC,#N/A
9687,NULL,NULL,2864,66,3,1,12/09/2011,1,7011353,1,25/11/2011,0x0000000007D415CD,#N/A
9688,NULL,NULL,2864,66,3,1,12/09/2011,1,7011354,1,25/11/2011,0x0000000007D415CE,#N/A
9689,NULL,NULL,2864,66,3,1,12/09/2011,1,7011355,1,25/11/2011,0x0000000007D415CF,#N/A
9690,NULL,IE/V/0234/01/IB/04/G,2845,52,4,1,13/09/2011,1,7011356,-999,01/01/2001,0x0000000007D415D0,30/09/2011
9691,NULL,IE/V/0247/01/IB/04/G,2845,52,4,1,13/09/2011,1,7011357,-999,01/01/2001,0x0000000007D415D1,30/09/2011
9692,NULL,IE/V/0267/01/IB/03/G,2845,52,4,1,13/09/2011,1,7011358,-999,01/01/2001,0x0000000007D415D2,30/09/2011
9693,NULL,UK/V/0253/001/MR    ,2893,44,3,1,14/09/2011,1,7011359,1,22/12/2011,0x0000000007D415D3,12/09/2011
9694,NULL,NULL,2754,47,3,1,14/09/2011,1,7011360,1,04/10/2011,0x0000000007D415D4,20/09/2011
9695,NULL,NULL,2861,53,3,1,15/09/2011,1,7011361,-999,01/01/2001,0x0000000007D415D5,#N/A
9696,NULL,NULL,2861,53,3,1,15/09/2011,1,7011362,-999,01/01/2001,0x0000000007D415D6,#N/A
9697,NULL,NULL,2861,53,3,1,15/09/2011,1,7011363,-999,01/01/2001,0x0000000007D415D7,#N/A
9698,NULL,NULL,2754,47,3,1,16/09/2011,1,7011364,1,28/11/2011,0x0000000007D415D8,20/09/2011
9699,NULL,UK/V/0271/001/IB/010,2793,29,3,1,16/09/2011,1,7011365,1,04/11/2011,0x0000000007D415D9,04/10/2011
9700,NULL,FR/V/0148/001/IA/010,2759,46,3,1,16/09/2011,1,7011366,-999,01/01/2001,0x0000000007D415DA,11/10/2011
9701,NULL,NO/V/0002/001/MR    ,2813,108,3,1,16/09/2011,1,7011367,1,22/11/2011,0x0000000007D415DB,01/11/2011
9702,NULL,DE/V/0108/01/IA/03/G,2813,108,3,1,19/09/2011,1,7011371,1,09/11/2011,0x0000000007D415DC,01/11/2011
9703,NULL,FR/V/0110/001/IA/014,2759,46,3,1,20/09/2011,1,7011372,-999,01/01/2001,0x0000000007D415DD,03/10/2011
9704,NULL,FR/V/0110/001/IA/015,2759,46,3,1,20/09/2011,1,7011373,-999,01/01/2001,0x0000000007D415DE,03/10/2011
9705,NULL,FR/V/0110/001/IB/016,2793,29,3,1,20/09/2011,1,7011374,-999,01/01/2001,0x0000000007D415DF,30/09/2011
9706,NULL,UK/V/0241/001/DC    ,2647,45,4,1,20/09/2011,1,7011375,-999,01/01/2001,0x0000000007D415E0,#N/A
9707,NULL,IE/V/0209/01/IA/04/G,2860,35,3,1,20/09/2011,1,7011376,1,30/03/2012,0x0000000007D415E1,18/11/2011
9708,NULL,IE/V/0212/01/IA/04/G,2860,35,3,1,20/09/2011,1,7011377,1,30/03/2012,0x0000000007D415E2,11/10/2011
9709,NULL,NULL,2859,120,3,1,20/09/2011,1,7011378,1,17/08/2012,0x0000000007D415E3,18/01/2012
9710,NULL,UK/V/0298/001/MR    ,2842,115,3,1,20/09/2011,1,7011379,1,18/05/2012,0x0000000007D415E4,#N/A
9711,NULL,NULL,2859,120,3,1,20/09/2011,1,7011380,1,03/08/2012,0x0000000007D415E5,18/01/2012
9712,NULL,NULL,2754,47,3,1,20/09/2011,1,7011381,1,12/03/2012,0x0000000007D415E6,26/09/2011
9713,NULL,NULL,2861,53,3,1,21/09/2011,1,7011382,-999,01/01/2001,0x0000000007D415E7,#N/A
9714,NULL,NULL,2861,53,3,1,21/09/2011,1,7011383,-999,01/01/2001,0x0000000007D415E8,#N/A
9715,NULL,NULL,2864,66,3,1,21/09/2011,1,7011384,1,28/09/2011,0x0000000007D415E9,#N/A
9716,NULL,UK/V/0151/001/II/002,2847,96,3,1,21/09/2011,1,7011385,1,08/05/2012,0x0000000007D415EA,21/10/2011
9717,NULL,IE/V/0242/001/IB/002,2864,66,3,1,21/09/2011,1,7011386,1,21/10/2011,0x0000000007D415EB,#N/A
9718,NULL,UK/V/0113/002/WS/016,2793,29,3,1,22/09/2011,1,7011390,1,13/07/2012,0x0000000007D415EC,16/12/2011
9719,NULL,UK/V/0325/001/IB/002,2813,108,3,1,22/09/2011,1,7011391,1,20/12/2011,0x0000000007D415ED,01/11/2011
9720,NULL,UK/V/0219/001/MR    ,2813,108,3,1,22/09/2011,1,7011392,1,25/11/2011,0x0000000007D415EE,01/11/2011
9721,NULL,NULL,2754,47,3,1,22/09/2011,1,7011393,1,12/03/2012,0x0000000007D415EF,29/09/2011
9722,NULL,IE/V/0297/001/DC    ,2737,40,3,1,22/09/2011,1,7011395,1,19/04/2013,0x0000000007D415F0,23/09/2011
9723,NULL,IE/V/0296/001/DC    ,2737,40,3,1,22/09/2011,1,7011396,1,22/02/2013,0x0000000007D415F1,23/09/2011
9724,NULL,EMEA/V/C/142/X/001  ,2714,109,3,1,22/09/2011,1,7011398,1,17/11/2011,0x0000000007D415F2,11/10/2011
9725,NULL,V/C/082/X/004       ,2714,109,3,1,22/09/2011,1,7011399,1,17/11/2011,0x0000000007D415F3,11/10/2011
9726,NULL,NULL,2864,66,4,1,23/09/2011,1,7011400,-999,01/01/2001,0x0000000007D415F4,#N/A
9727,NULL,NULL,2867,54,3,1,23/09/2011,1,7011403,1,05/01/2012,0x0000000007D415F5,25/10/2011
9728,NULL,NULL,2861,53,3,1,26/09/2011,1,7011405,1,10/11/2011,0x0000000007D415F6,#N/A
9729,NULL,NULL,2861,53,3,1,26/09/2011,1,7011406,-999,01/01/2001,0x0000000007D415F7,#N/A
9730,NULL,ES/V/0137/001/WS/008,2793,29,3,1,26/09/2011,1,7011407,1,09/12/2011,0x0000000007D415F8,31/10/2011
9731,NULL,ES/V/0115/001/WS/006,2793,29,3,1,26/09/2011,1,7011408,1,09/12/2011,0x0000000007D415F9,25/10/2011
9732,NULL,NL/V/0135/001/DC    ,2813,108,3,1,26/09/2011,1,7011409,1,08/11/2011,0x0000000007D415FA,23/09/2011
9733,NULL,NL/V/0136/001/DC    ,2813,108,3,1,26/09/2011,1,7011410,1,12/03/2012,0x0000000007D415FB,03/12/2011
9734,NULL,IE/V/0273/001/MR    ,2739,9,3,1,26/09/2011,1,7011411,1,03/11/2011,0x0000000007D415FC,19/10/2011
9735,NULL,NULL,2861,53,3,1,27/09/2011,1,7011412,-999,01/01/2001,0x0000000007D415FD,#N/A
9736,NULL,NULL,2837,127,4,1,27/09/2011,1,7011413,-999,01/01/2001,0x0000000007D415FE,#N/A
9737,NULL,NULL,2861,53,3,1,27/09/2011,1,7011415,-999,01/01/2001,0x0000000007D415FF,#N/A
9738,NULL,NULL,2582,111,3,1,27/09/2011,1,7011416,1,25/10/2011,0x0000000007D41601,#N/A
9739,NULL,UK/V/0216/001       ,2582,111,3,1,27/09/2011,1,7011417,1,23/12/2011,0x0000000007D41602,#N/A
9740,NULL,DE/V/0130/01/IA/04/G,2813,108,3,1,27/09/2011,1,7011418,1,16/12/2011,0x0000000007D41603,17/11/2011
9741,NULL,IR/V/0125/001       ,2739,9,3,1,28/09/2011,1,7011419,1,21/11/2011,0x0000000007D41604,02/11/2011
9742,NULL,IE/V/0286/001/MR    ,2762,34,3,1,28/09/2011,1,7011420,1,14/10/2011,0x0000000007D41605,30/09/2011
9743,NULL,FR/V/0020/002/IB/009,2793,29,4,1,28/09/2011,1,7011421,-999,01/01/2001,0x0000000007D41606,18/10/2011
9744,NULL,IE/V/0211/002/II/005,2850,2,3,1,28/09/2011,1,7011422,1,16/01/2012,0x0000000007D41607,#N/A
9745,NULL,NULL,2861,53,3,1,28/09/2011,1,7011423,-999,01/01/2001,0x0000000007D41608,#N/A
9746,NULL,NL/V/0102/001       ,2842,115,3,1,28/09/2011,1,7011424,1,04/05/2012,0x0000000007D41609,09/11/2011
9747,NULL,DE/V/0247/001/II/005,2813,108,3,1,28/09/2011,1,7011425,1,25/10/2011,0x0000000007D4160A,30/09/2011
9748,NULL,UK/V/0113/002/WS/015,2793,29,3,1,29/09/2011,1,7011426,1,13/07/2012,0x0000000007D4160B,16/12/2011
9749,NULL,NULL,2861,53,3,1,29/09/2011,1,7011427,-999,01/01/2001,0x0000000007D4160C,#N/A
9750,NULL,NULL,2829,37,3,1,29/09/2011,1,7011428,1,30/09/2011,0x0000000007D4160D,30/09/2011
9751,NULL,NULL,2893,44,3,1,29/09/2011,1,7011429,1,16/01/2012,0x0000000007D4160E,28/11/2011
9752,NULL,NULL,2754,47,3,1,29/09/2011,1,7011430,1,12/03/2012,0x0000000007D4160F,06/10/2011
9753,NULL,DE/V/0122/001/DC    ,2813,108,3,1,29/09/2011,1,7011431,1,10/01/2012,0x0000000007D41610,02/01/2011
9754,NULL,NULL,2709,26,3,1,29/09/2011,1,7011432,1,07/09/2012,0x0000000007D41611,07/12/2011
9755,NULL,NULL,2754,47,3,1,29/09/2011,1,7011433,1,24/10/2011,0x0000000007D41612,30/09/2011
9756,NULL,NL/V/105/001        ,2813,108,3,1,29/09/2011,1,7011434,1,07/12/2011,0x0000000007D41613,07/11/2011
9757,NULL,NULL,2754,47,3,1,29/09/2011,1,7011435,1,12/03/2012,0x0000000007D41614,30/09/2011
9758,NULL,UK/V/0139/01/0/0    ,2813,108,3,1,29/09/2011,1,7011436,1,12/03/2012,0x0000000007D41615,09/11/2011
9759,NULL,UK/V/0290/001/II/003,2813,108,3,1,29/09/2011,1,7011437,1,12/03/2012,0x0000000007D41616,06/12/2011
9760,NULL,NULL,2876,32,3,1,29/09/2011,1,7011438,1,05/12/2012,0x0000000007D41617,13/10/2011
9761,NULL,NULL,2864,66,4,1,30/09/2011,1,7011439,1,08/11/2011,0x0000000007D41618,#N/A
9762,NULL,IE/V/0267/001/DC    ,2739,9,3,1,30/09/2011,1,7011440,1,30/01/2012,0x0000000007D41619,10/01/2012
9763,NULL,UK/V/0262/001/MR    ,2813,108,3,1,30/09/2011,1,7011441,1,17/01/2012,0x0000000007D4161A,09/12/2011
9764,NULL,UK/V/0303/001/IB/003,2864,66,3,1,03/10/2011,1,7011442,1,06/01/2012,0x0000000007D4161B,#N/A
9765,NULL,UK/V/0205/001/IA/019,2759,46,3,1,03/10/2011,1,7011443,-999,01/01/2001,0x0000000007D4161C,05/10/2011
9766,NULL,NULL,2893,44,3,1,03/10/2011,1,7011444,1,10/10/2011,0x0000000007D4161D,10/10/2011
9767,NULL,IE/V/0182/001/DC    ,2860,35,3,1,03/10/2011,1,7011445,1,19/06/2012,0x0000000007D4161E,24/10/2011
9768,NULL,NULL,2893,44,3,1,03/10/2011,1,7011446,1,10/10/2011,0x0000000007D4161F,10/10/2011
9769,NULL,FR/V/0135/05/IA/20/G,2813,108,3,1,03/10/2011,1,7011447,1,16/02/2012,0x0000000007D41620,23/11/2011
9770,NULL,FR/V/0131/001       ,2864,66,3,1,03/10/2011,1,7011448,1,22/11/2011,0x0000000007D41621,#N/A
9771,NULL,FR/V/0126/01/00     ,2893,44,3,1,03/10/2011,1,7011449,1,13/07/2012,0x0000000007D41622,19/03/2012
9772,NULL,NULL,2893,44,3,1,03/10/2011,1,7011450,1,01/06/2012,0x0000000007D41623,30/03/2012
9773,NULL,NULL,2861,53,3,1,03/10/2011,1,7011451,-999,01/01/2001,0x0000000007D41624,#N/A
9774,NULL,NULL,2754,47,3,1,03/10/2011,1,7011452,1,12/03/2012,0x0000000007D41625,10/10/2011
9775,NULL,NULL,2754,47,3,1,03/10/2011,1,7011453,1,02/11/2011,0x0000000007D41626,10/10/2011
9776,NULL,DK/V/0104/001/IB/005,2793,29,3,1,03/10/2011,1,7011454,-999,01/01/2001,0x0000000007D41627,25/10/2011
9777,NULL,DK/V/0104/01/IB/06/G,2793,29,3,1,03/10/2011,1,7011455,-999,01/01/2001,0x0000000007D41628,25/10/2011
9778,NULL,UK/V/0335/001/MR    ,2893,44,3,1,03/10/2011,1,7011456,1,13/03/2012,0x0000000007D41629,30/09/2011
9779,NULL,DK/V/0109/01/IB/06/G,2793,29,3,1,03/10/2011,1,7011457,-999,01/01/2001,0x0000000007D4162A,25/10/2011
9780,NULL,DK/V/0109/001/IB/007,2793,29,3,1,03/10/2011,1,7011458,1,08/02/2012,0x0000000007D4162B,01/11/2011
9781,NULL,NL/V/0102/001       ,2893,44,3,1,03/10/2011,1,7011459,1,13/03/2012,0x0000000007D4162C,30/09/2011
9782,NULL,NULL,2861,53,4,1,03/10/2011,1,7011460,-999,01/01/2001,0x0000000007D4162D,#N/A
9783,NULL,NULL,2754,47,3,1,03/10/2011,1,7011461,1,13/03/2012,0x0000000007D4162E,30/09/2011
9784,NULL,UK/V/0347/001/1B/003,2813,108,3,1,03/10/2011,1,7011462,1,13/03/2012,0x0000000007D4162F,07/12/2011
9785,NULL,IE/V/0207/002/DC    ,2739,9,3,1,03/10/2011,1,7011463,1,30/01/2012,0x0000000007D41630,10/01/2012
9786,NULL,UK/V/0326/001/MR    ,2842,115,3,1,04/10/2011,1,7011464,1,14/09/2012,0x0000000007D41631,23/11/2011
9787,NULL,NULL,2754,47,3,1,04/10/2011,1,7011465,1,15/12/2011,0x0000000007D41632,11/10/2011
9788,NULL,NULL,2859,120,4,1,04/10/2011,1,7011466,-999,01/01/2001,0x0000000007D41633,#N/A
9789,NULL,NULL,2861,53,3,1,04/10/2011,1,7011469,-999,01/01/2001,0x0000000007D41634,#N/A
9790,NULL,NULL,2837,127,3,1,05/10/2011,1,7011470,1,22/11/2011,0x0000000007D41635,04/10/2011
9791,NULL,NULL,2762,34,3,1,05/10/2011,1,7011471,1,14/10/2011,0x0000000007D41636,30/03/2012
9792,NULL,NULL,2582,111,3,1,05/10/2011,1,7011472,1,25/10/2011,0x0000000007D41637,#N/A
9793,NULL,FR/V/0131/001       ,2762,34,3,1,05/10/2011,1,7011473,-999,01/01/2001,0x0000000007D41638,14/10/2011
9794,NULL,FR/V/0132/001/IB/5/G,2793,29,3,1,05/10/2011,1,7011474,1,13/02/2012,0x0000000007D41639,20/10/2011
9795,NULL,IE/V/0264/001/IA/002,2862,48,3,1,06/10/2011,1,7011475,1,17/01/2012,0x0000000007D4163A,10/10/2011
9796,NULL,UK/V/0195/001/IB/008,2793,29,3,1,06/10/2011,1,7011476,1,13/02/2012,0x0000000007D4163B,25/10/2011
9797,NULL,UK/V/0195/002/IB/009,2793,29,3,1,06/10/2011,1,7011477,1,22/12/2011,0x0000000007D4163C,25/10/2011
9798,NULL,UK/V/0419/01/DC     ,2810,107,4,1,06/10/2011,1,7011478,-999,01/01/2001,0x0000000007D4163D,18/10/2011
9799,NULL,NULL,2867,54,3,1,06/10/2011,1,7011479,1,09/05/2012,0x0000000007D4163E,25/11/2011
9800,NULL,NULL,2861,53,3,1,06/10/2011,1,7011480,-999,01/01/2001,0x0000000007D4163F,#N/A
9801,NULL,NULL,2864,66,3,1,06/10/2011,1,7011481,1,22/11/2011,0x0000000007D41640,#N/A
9802,NULL,NULL,2864,66,3,1,06/10/2011,1,7011482,1,22/11/2011,0x0000000007D41641,#N/A
9803,NULL,NULL,2864,66,3,1,06/10/2011,1,7011483,1,22/11/2011,0x0000000007D41642,#N/A
9804,NULL,NULL,2864,66,3,1,06/10/2011,1,7011484,1,22/11/2011,0x0000000007D41643,#N/A
9805,NULL,NULL,2864,66,3,1,06/10/2011,1,7011485,1,22/11/2011,0x0000000007D41644,#N/A
9806,NULL,NULL,2864,66,3,1,06/10/2011,1,7011486,1,22/11/2011,0x0000000007D41645,#N/A
9807,NULL,UK/V/0311/001/IB/2  ,2793,29,3,1,06/10/2011,1,7011487,1,29/11/2011,0x0000000007D41646,12/10/2011
9808,NULL,UK/V/0311/001/IB/3/G,2793,29,3,1,06/10/2011,1,7011488,1,09/02/2012,0x0000000007D41647,12/10/2011
9809,NULL,UK/V/0311/001/IA/4  ,2759,46,3,1,06/10/2011,1,7011489,-999,01/01/2001,0x0000000007D41648,05/10/2011
9810,NULL,IE/V/0204/001/MR    ,2860,35,3,1,07/10/2011,1,7011490,1,29/05/2012,0x0000000007D41649,26/10/2011
9811,NULL,IE/V/0205/001/E/002 ,2860,35,3,1,07/10/2011,1,7011491,1,29/05/2012,0x0000000007D4164A,26/10/2011
9812,NULL,IE/V/0206/001/MR    ,2860,35,3,1,07/10/2011,1,7011492,1,18/05/2012,0x0000000007D4164B,26/10/2011
9813,NULL,NULL,2837,127,3,1,07/10/2011,1,7011493,1,25/10/2011,0x0000000007D4164C,10/10/2011
9814,NULL,NULL,2582,111,3,1,07/10/2011,1,7011495,1,12/10/2011,0x0000000007D4164D,#N/A
9815,NULL,NULL,2582,111,3,1,07/10/2011,1,7011496,1,12/10/2011,0x0000000007D4164E,#N/A
9816,NULL,NULL,2582,111,3,1,07/10/2011,1,7011497,1,12/10/2011,0x0000000007D4164F,#N/A
9817,NULL,ES/V/0115/001/IA/04G,2813,108,3,1,10/10/2011,1,7011498,1,07/11/2011,0x0000000007D41650,20/10/2011
9818,NULL,PT/V/0104/001/IA/1  ,2759,46,3,1,10/10/2011,1,7011499,-999,01/01/2001,0x0000000007D41651,24/10/2011
9819,NULL,NULL,2864,66,3,1,10/10/2011,1,7011500,1,26/10/2011,0x0000000007D41652,#N/A
9820,NULL,ES/V/0136/01/IA/11/G,2759,46,3,1,11/10/2011,1,7011501,1,20/12/2011,0x0000000007D41653,17/10/2011
9821,NULL,UK/V/0405/001/DC    ,2810,107,3,1,11/10/2011,1,7011502,1,08/03/2013,0x0000000007D41654,27/02/2012
9822,NULL,NULL,2582,111,3,1,11/10/2011,1,7011506,1,13/10/2011,0x0000000007D41655,#N/A
9823,NULL,NULL,2582,111,3,1,11/10/2011,1,7011510,1,13/10/2011,0x0000000007D41656,#N/A
9824,NULL,NULL,2582,111,3,1,11/10/2011,1,7011511,1,13/10/2011,0x0000000007D41657,#N/A
9825,NULL,UK/V/201/001        ,2813,108,3,1,11/10/2011,1,7011513,1,14/03/2012,0x0000000007D41658,08/11/2011
9826,NULL,IE/V/0218/001/1A/2/G,2862,48,3,1,11/10/2011,1,7011514,1,29/11/2011,0x0000000007D41659,21/10/2011
9827,NULL,NULL,2754,47,3,1,12/10/2011,1,7011516,1,13/03/2012,0x0000000007D4165A,29/09/2011
9828,NULL,UK/V/0324/001/DC    ,2813,108,3,1,12/10/2011,1,7011517,1,07/11/2011,0x0000000007D4165B,06/11/2011
9829,NULL,NL/V/0138/001/DC    ,2813,108,3,1,12/10/2011,1,7011518,1,08/02/2012,0x0000000007D4165C,08/12/2011
9830,NULL,NULL,2754,47,3,1,12/10/2011,1,7011519,1,25/10/2011,0x0000000007D4165D,07/10/2011
9831,NULL,NULL,2754,47,3,1,12/10/2011,1,7011520,1,25/10/2011,0x0000000007D4165E,06/10/2011
9832,NULL,FR/V/167/01/E/01    ,2762,34,3,1,12/10/2011,1,7011521,1,19/10/2011,0x0000000007D4165F,22/10/2011
9833,NULL,NULL,2582,111,3,1,12/10/2011,1,7011522,1,28/10/2011,0x0000000007D41660,#N/A
9834,NULL,UK/V/0301/001/IA/001,2829,37,3,1,12/10/2011,1,7011523,1,13/10/2011,0x0000000007D41661,13/10/2011
9835,NULL,IE/V/0174/001/IA/002,2582,111,3,1,12/10/2011,1,7011524,1,13/10/2011,0x0000000007D41662,#N/A
9836,NULL,FR/V/156/01         ,2829,37,3,1,12/10/2011,1,7011525,1,13/10/2011,0x0000000007D41663,13/10/2011
9837,NULL,FR/V/157/01         ,2829,37,3,1,12/10/2011,1,7011526,1,13/10/2011,0x0000000007D41664,13/10/2011
9838,NULL,NULL,2837,127,3,1,12/10/2011,1,7011527,1,20/12/2011,0x0000000007D41665,13/10/2011
9839,NULL,NULL,2837,127,3,1,12/10/2011,1,7011528,1,20/12/2011,0x0000000007D41666,13/10/2011
9840,NULL,IE/V/0147/001/IA/003,2861,53,3,1,13/10/2011,1,7011529,-999,01/01/2001,0x0000000007D41667,#N/A
9841,NULL,V/C/141/00/0/4      ,2720,49,3,1,13/10/2011,1,7011530,1,21/11/2011,0x0000000007D41668,21/10/2011
9842,NULL,UK/V/0342/001/DC    ,2813,108,3,1,13/10/2011,1,7011531,1,11/01/2012,0x0000000007D41669,20/12/2011
9843,NULL,NULL,2754,47,3,1,13/10/2011,1,7011532,1,21/10/2011,0x0000000007D4166A,11/10/2011
9844,NULL,NULL,2754,47,3,1,13/10/2011,1,7011533,1,13/03/2012,0x0000000007D4166B,20/10/2011
9845,NULL,NULL,2864,66,4,1,13/10/2011,1,7011534,-999,01/01/2001,0x0000000007D4166C,#N/A
9846,NULL,NULL,2754,47,3,1,13/10/2011,1,7011535,1,21/10/2011,0x0000000007D4166D,11/10/2011
9847,NULL,NULL,2754,47,3,1,13/10/2011,1,7011536,1,21/10/2011,0x0000000007D4166E,11/10/2011
9848,NULL,FR/V/171/001/DC     ,2829,37,3,1,13/10/2011,1,7011537,1,18/10/2011,0x0000000007D4166F,18/10/2011
9849,NULL,FR/V/170/001/DC     ,2829,37,3,1,13/10/2011,1,7011538,1,19/10/2011,0x0000000007D41670,19/10/2011
9850,NULL,NULL,2754,47,3,1,14/10/2011,1,7011539,1,13/03/2012,0x0000000007D41671,13/10/2011
9851,NULL,NULL,2754,47,3,1,14/10/2011,1,7011540,1,20/10/2011,0x0000000007D41672,11/10/2011
9852,NULL,NULL,2754,47,3,1,14/10/2011,1,7011541,1,21/10/2011,0x0000000007D41673,11/10/2011
9853,NULL,HU/V/10/05/001/MR   ,2813,108,3,1,14/10/2011,1,7011542,1,13/03/2012,0x0000000007D41674,21/12/2011
9854,NULL,FR/V/171/001/DC     ,2813,108,4,1,14/10/2011,1,7011543,-999,01/01/2001,0x0000000007D41675,#N/A
9855,NULL,FR/V/170/001/DC     ,2813,108,4,1,14/10/2011,1,7011544,-999,01/01/2001,0x0000000007D41676,#N/A
9856,NULL,IE/V/0241/001/IA/002,2739,9,3,1,14/10/2011,1,7011545,1,31/01/2012,0x0000000007D41677,11/01/2012
9857,NULL,FR/V/0184/001/R/01  ,2842,115,3,1,14/10/2011,1,7011546,1,25/06/2012,0x0000000007D41678,07/12/2011
9858,NULL,ES/V/0149/001/MR    ,2813,108,3,1,14/10/2011,1,7011547,1,24/11/2011,0x0000000007D41679,18/10/2011
9859,NULL,IE/V/0146/001/IA/003,2861,53,3,1,14/10/2011,1,7011548,-999,01/01/2001,0x0000000007D4167A,#N/A
9860,NULL,UK/V/0270/001/DC    ,2813,108,3,1,17/10/2011,1,7011549,1,13/03/2012,0x0000000007D4167B,24/12/2011
9861,NULL,NULL,2864,66,3,1,17/10/2011,1,7011550,1,22/11/2011,0x0000000007D4167C,#N/A
9862,NULL,NULL,2864,66,3,1,17/10/2011,1,7011551,1,22/11/2011,0x0000000007D4167D,#N/A
9863,NULL,NULL,2864,66,3,1,17/10/2011,1,7011552,1,22/11/2011,0x0000000007D4167E,#N/A
9864,NULL,NULL,2864,66,3,1,17/10/2011,1,7011553,1,22/11/2011,0x0000000007D4167F,#N/A
9865,NULL,UK/V/0120/001/IB/010,2793,29,3,1,17/10/2011,1,7011554,1,21/12/2011,0x0000000007D41680,02/11/2011
9866,NULL,NULL,2754,47,3,1,17/10/2011,1,7011555,1,15/03/2012,0x0000000007D41681,24/10/2011
9867,NULL,UK/V/0424/001/DC    ,2810,107,3,1,18/10/2011,1,7011556,1,11/01/2013,0x0000000007D41682,31/10/2011
9868,NULL,UK/V/0312/001/MR    ,2813,108,3,1,18/10/2011,1,7011557,1,14/03/2012,0x0000000007D41683,25/12/2011
9869,NULL,UK/V/0351/001/1B/001,2813,108,3,1,18/10/2011,1,7011558,1,01/12/2011,0x0000000007D41684,27/11/2011
9870,NULL,NULL,2754,47,3,1,18/10/2011,1,7011559,1,25/10/2011,0x0000000007D41685,25/10/2011
9871,NULL,UK/V/0423/01/DC     ,2810,107,3,1,18/10/2011,1,7011560,1,16/11/2012,0x0000000007D41686,28/10/2011
9872,NULL,NL/V/0168/01/DC     ,2810,107,3,1,19/10/2011,1,7011561,1,11/01/2013,0x0000000007D41687,02/11/2011
9873,NULL,UK/V/0226/01/IB/07/G,2793,29,3,1,19/10/2011,1,7011562,1,22/12/2011,0x0000000007D41688,22/11/2011
9874,NULL,UK/V/0134/001       ,2842,115,3,1,19/10/2011,1,7011563,1,24/09/2012,0x0000000007D41689,23/11/2011
9875,NULL,UK/V/0215/001/IA/020,2759,46,3,1,19/10/2011,1,7011564,1,09/12/2011,0x0000000007D4168A,09/11/2011
9876,NULL,V/C/097/X/04        ,2714,109,3,1,20/10/2011,1,7011565,1,21/12/2011,0x0000000007D4168B,11/11/2011
9877,NULL,UK/V/0358/001/DC    ,2813,108,3,1,20/10/2011,1,7011566,1,12/12/2011,0x0000000007D4168C,27/11/2011
9878,NULL,NULL,2861,53,3,1,20/10/2011,1,7011567,-999,01/01/2001,0x0000000007D4168D,#N/A
9879,NULL,NULL,2861,53,3,1,20/10/2011,1,7011568,-999,01/01/2001,0x0000000007D4168E,#N/A
9880,NULL,NULL,2861,53,3,1,20/10/2011,1,7011569,-999,01/01/2001,0x0000000007D4168F,#N/A
9881,NULL,NULL,2893,44,3,1,21/10/2011,1,7011570,1,01/02/2012,0x0000000007D41690,20/10/2011
9882,NULL,UK/V/180/01/00      ,2893,44,3,1,21/10/2011,1,7011571,1,17/01/2012,0x0000000007D41691,20/10/2011
9883,NULL,NULL,2893,44,3,1,21/10/2011,1,7011572,1,01/02/2012,0x0000000007D41692,20/10/2011
9884,NULL,UK/V/0278/001/MR    ,2893,44,3,1,21/10/2011,1,7011574,1,02/04/2012,0x0000000007D41693,06/02/2012
9885,NULL,NULL,2892,104,3,1,24/10/2011,1,7011576,1,31/07/2012,0x0000000007D41694,#N/A
9886,NULL,UK/V/0427/01/DC     ,2810,107,3,1,24/10/2011,1,7011577,1,07/12/2012,0x0000000007D41695,17/11/2011
9887,NULL,IE/V/0105/001/IB/3  ,2845,52,3,1,24/10/2011,1,7011578,1,23/12/2011,0x0000000007D41696,03/11/2011
9888,NULL,NULL,2861,53,3,1,24/10/2011,1,7011579,-999,01/01/2001,0x0000000007D41697,#N/A
9889,NULL,NULL,2892,104,3,1,24/10/2011,1,7011580,1,21/12/2012,0x0000000007D41698,22/12/2011
9890,NULL,NULL,2864,66,3,1,24/10/2011,1,7011581,1,03/04/2012,0x0000000007D41699,#N/A
9891,NULL,UK/V/336/001/E/001  ,2813,108,3,1,25/10/2011,1,7011582,1,30/11/2011,0x0000000007D4169A,26/11/2011
9892,NULL,NL/V/0139/001/DC    ,2813,108,3,1,25/10/2011,1,7011583,1,12/12/2011,0x0000000007D4169B,26/11/2011
9893,NULL,ES/V/0132/01/IB/02/G,2813,108,3,1,25/10/2011,1,7011584,1,18/01/2012,0x0000000007D4169C,18/11/2011
9894,NULL,NULL,2754,47,3,1,25/10/2011,1,7011585,1,14/03/2012,0x0000000007D4169D,01/11/2011
9895,NULL,NULL,2754,47,3,1,25/10/2011,1,7011586,1,09/11/2011,0x0000000007D4169E,24/10/2011
9896,NULL,IE/V/0287/01/DC     ,2737,40,3,1,25/10/2011,1,7011587,1,01/03/2013,0x0000000007D4169F,28/10/2011
9897,NULL,NULL,2762,34,3,1,12/10/2011,1,7011588,1,19/10/2011,0x0000000007D416A0,#N/A
